date,year,month,city,product_id,product_name,category,sub_category,channel,customer_type,unit_price,sales_qty,revenue,cost,profit,discount,rating
2025-06-08,2025,6,Gunungsitoli,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,11496635,6,37938895,25052750,12886145,0.45,4.6
2025-08-05,2025,8,Simalungun,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Business,7072216,5,27935253,18498639,9436614,0.21,4.5
2025-07-16,2025,7,Padangsidimpuan,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,8919558,2,11952207,9700836,2251371,0.33,4.4
2025-11-21,2025,11,Sibolga,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,12070916,30,347642380,254835219,92807161,0.04,4.8
2025-04-07,2025,4,Medan,DT-1002,Laptop Air,Electronics,Laptop,Online,Business,11918163,4,33370856,26643263,6727593,0.3,5.0
2025-07-06,2025,7,Tapanuli Utara,DT-4001,Smartwatch,Wearables,Smartwatch,Distributor,Individual,3085797,13,29685367,22380624,7304743,0.26,3.8
2025-11-05,2025,11,Binjai,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,14540355,27,384737793,265817568,118920225,0.02,3.7
2025-04-23,2025,4,Deli Serdang,DT-2002,Smartphone Lite,Electronics,Smartphone,Distributor,Individual,4610668,25,109503365,76621636,32881729,0.05,3.9
2025-01-08,2025,1,Padangsidimpuan,DT-4001,Smartwatch,Wearables,Smartwatch,Distributor,Individual,2907315,22,58204446,41017828,17186618,0.09,4.9
2025-02-17,2025,2,Pematangsiantar,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,8737985,8,39146172,28096954,11049218,0.44,3.6
2025-09-05,2025,9,Medan,DT-2001,Smartphone X,Electronics,Smartphone,Online,Business,9400212,5,27260614,20973598,6287016,0.42,4.8
2025-04-03,2025,4,Pematangsiantar,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,6232124,15,86938129,63926499,23011630,0.07,3.9
2025-08-14,2025,8,Langkat,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,13687231,7,58444476,47396968,11047508,0.39,4.2
2025-12-10,2025,12,Padangsidimpuan,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Business,4457254,19,67750260,49305685,18444575,0.2,4.2
2025-10-24,2025,10,Tanjungbalai,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,5874826,6,25731737,18828618,6903119,0.27,4.6
2025-07-07,2025,7,Tebing Tinggi,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,6594975,4,13189950,9838764,3351186,0.5,4.3
2025-01-17,2025,1,Karo,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,9188080,8,57333619,38971226,18362393,0.22,4.8
2025-09-22,2025,9,Tanjungbalai,DT-3001,Tablet Plus,Electronics,Tablet,Online,Business,5699825,5,19949387,15981048,3968339,0.3,3.9
2025-11-08,2025,11,Karo,DT-1002,Laptop Air,Electronics,Laptop,Retail,Business,12328768,8,81863019,66664945,15198074,0.17,3.9
2025-07-09,2025,7,Asahan,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,11707400,16,131122879,93361843,37761036,0.3,3.8
2025-05-24,2025,5,Mandailing Natal,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,3442315,6,15903495,12049092,3854403,0.23,4.2
2025-08-02,2025,8,Simalungun,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,2932969,7,15603395,12663229,2940166,0.24,4.7
2025-01-14,2025,1,Tapanuli Utara,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,6946402,8,42234124,25488487,16745637,0.24,4.8
2025-09-25,2025,9,Pematangsiantar,DT-1002,Laptop Air,Electronics,Laptop,Online,Business,14113197,2,22016587,14303098,7713489,0.22,4.3
2025-10-29,2025,10,Karo,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,11203238,49,499552382,308454896,191097486,0.09,3.8
2025-07-23,2025,7,Gunungsitoli,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,3891883,7,17708067,14516838,3191229,0.35,4.0
2025-05-21,2025,5,Sibolga,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Business,4816642,4,15413254,12164450,3248804,0.2,4.9
2025-04-06,2025,4,Deli Serdang,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,3994070,10,34748409,25418973,9329436,0.13,4.9
2025-05-09,2025,5,Tapanuli Utara,DT-4001,Smartwatch,Wearables,Smartwatch,Distributor,Individual,3088332,40,111179952,88539971,22639981,0.1,3.7
2025-11-28,2025,11,Gunungsitoli,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,8410899,6,39867661,32679085,7188576,0.21,4.0
2025-07-26,2025,7,Pematangsiantar,DT-3001,Tablet Plus,Electronics,Tablet,Distributor,Business,6521075,19,89208306,55448757,33759549,0.28,4.8
2025-12-21,2025,12,Tebing Tinggi,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,15641076,33,449055291,274099275,174956016,0.13,3.5
2025-10-17,2025,10,Sibolga,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,14702648,14,168786399,116377755,52408644,0.18,3.8
2025-08-26,2025,8,Simalungun,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,12408308,16,188606281,144366649,44239632,0.05,4.5
2025-03-22,2025,3,Tapanuli Utara,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,19002446,6,72969392,45940547,27028845,0.36,4.8
2025-11-07,2025,11,Tapanuli Utara,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,6055558,5,18772229,11475036,7297193,0.38,3.7
2025-03-11,2025,3,Tapanuli Utara,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,6436146,3,14288244,10021544,4266700,0.26,4.2
2025-10-01,2025,10,Gunungsitoli,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,8410355,8,48443644,33514879,14928765,0.28,3.8
2025-08-15,2025,8,Langkat,DT-4001,Smartwatch,Wearables,Smartwatch,Distributor,Business,3124624,41,124266296,91803683,32462613,0.03,4.1
2025-06-14,2025,6,Tanjungbalai,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,15806002,72,944566679,616483765,328082914,0.17,3.9
2025-07-20,2025,7,Tanjungbalai,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,16829969,6,50489907,37980757,12509150,0.5,4.0
2025-01-28,2025,1,Asahan,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,8490808,8,52982641,35198553,17784088,0.22,3.6
2025-06-02,2025,6,Medan,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,11262861,9,67915051,46636567,21278484,0.33,4.0
2025-01-29,2025,1,Langkat,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,3198490,2,4413916,2710861,1703055,0.31,4.5
2025-08-25,2025,8,Asahan,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,11829820,12,129181634,79113238,50068396,0.09,3.6
2025-08-18,2025,8,Mandailing Natal,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,2754878,2,4517999,3115515,1402484,0.18,3.8
2025-11-09,2025,11,Pematangsiantar,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,5848104,2,8304307,6720042,1584265,0.29,4.9
2025-10-02,2025,10,Sibolga,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,7285762,5,31693064,19783914,11909150,0.13,4.8
2025-09-26,2025,9,Tapanuli Utara,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,6438771,4,20861618,16907055,3954563,0.19,4.7
2025-12-12,2025,12,Padangsidimpuan,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,19931089,78,1181514955,942992096,238522859,0.24,4.8
2025-11-18,2025,11,Deli Serdang,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,2217264,8,11884535,9183341,2701194,0.33,3.5
2025-11-06,2025,11,Asahan,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,8135706,1,5857708,4765696,1092012,0.28,4.7
2025-03-21,2025,3,Asahan,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,4893499,6,19378256,14357240,5021016,0.34,4.9
2025-10-03,2025,10,Padangsidimpuan,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,2852904,8,15976262,12705391,3270871,0.3,3.6
2025-09-03,2025,9,Mandailing Natal,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,4290464,7,19521611,11855724,7665887,0.35,4.3
2025-11-18,2025,11,Asahan,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,4069557,1,2523125,1817862,705263,0.38,4.7
2025-08-15,2025,8,Sibolga,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,16914827,8,90663472,59274504,31388968,0.33,4.9
2025-04-24,2025,4,Sibolga,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,16343715,13,182722733,138201581,44521152,0.14,4.0
2025-10-31,2025,10,Sibolga,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,18053748,30,514531818,373994426,140537392,0.05,3.5
2025-10-25,2025,10,Binjai,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,4116814,6,16549592,13074077,3475515,0.33,4.9
2025-12-29,2025,12,Medan,DT-1002,Laptop Air,Electronics,Laptop,Online,Business,9799597,5,30378750,22371461,8007289,0.38,4.6
2025-05-18,2025,5,Sibolga,DT-3001,Tablet Plus,Electronics,Tablet,Distributor,Individual,7188145,31,207234220,161255422,45978798,0.07,4.1
2025-01-11,2025,1,Mandailing Natal,DT-2002,Smartphone Lite,Electronics,Smartphone,Distributor,Individual,4918045,30,141639696,112759564,28880132,0.04,4.2
2025-02-17,2025,2,Binjai,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,18124836,6,97874114,74496218,23377896,0.1,3.8
2025-08-06,2025,8,Mandailing Natal,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,14470877,3,35164231,24836247,10327984,0.19,3.8
2025-08-13,2025,8,Mandailing Natal,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,12245644,1,9184233,5929017,3255216,0.25,3.9
2025-12-07,2025,12,Padangsidimpuan,DT-3001,Tablet Plus,Electronics,Tablet,Distributor,Business,6098649,40,197596227,127334631,70261596,0.19,4.4
2025-06-06,2025,6,Simalungun,DT-3001,Tablet Plus,Electronics,Tablet,Online,Business,6863069,2,7274853,5709196,1565657,0.47,4.4
2025-09-25,2025,9,Binjai,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,5027669,11,50326966,36245652,14081314,0.09,3.9
2025-09-21,2025,9,Tapanuli Utara,DT-4001,Smartwatch,Wearables,Smartwatch,Distributor,Individual,4121089,31,121366071,95083775,26282296,0.05,4.8
2025-03-30,2025,3,Deli Serdang,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,5393876,8,27185135,17256665,9928470,0.37,3.7
2025-03-03,2025,3,Simalungun,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Business,3247223,20,51306123,36677239,14628884,0.21,3.9
2025-01-21,2025,1,Simalungun,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,7374390,5,32447316,21165812,11281504,0.12,4.5
2025-10-07,2025,10,Medan,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,15002117,1,8251164,5624132,2627032,0.45,3.6
2025-12-06,2025,12,Simalungun,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,18009489,22,309042831,226602384,82440447,0.22,3.6
2025-11-03,2025,11,Pematangsiantar,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,4634981,9,32537566,24117673,8419893,0.22,4.7
2025-04-12,2025,4,Simalungun,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,16149863,3,39244167,30285214,8958953,0.19,3.8
2025-09-12,2025,9,Gunungsitoli,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,11332303,20,215313757,153995068,61318689,0.05,4.4
2025-08-14,2025,8,Tanjungbalai,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,16113158,9,130516579,99139391,31377188,0.1,4.1
2025-07-19,2025,7,Binjai,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,11130165,5,41738118,27914100,13824018,0.25,4.1
2025-11-04,2025,11,Medan,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,2897783,5,11301353,7040063,4261290,0.22,4.2
2025-08-27,2025,8,Binjai,DT-1001,Laptop Pro,Electronics,Laptop,Online,Business,18137219,8,98666471,63542164,35124307,0.32,3.7
2025-12-06,2025,12,Pematangsiantar,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Business,4897267,4,13516456,8182126,5334330,0.31,4.5
2025-07-09,2025,7,Mandailing Natal,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,5906360,14,63670560,39257738,24412822,0.23,4.8
2025-01-31,2025,1,Tapanuli Utara,DT-3001,Tablet Plus,Electronics,Tablet,Distributor,Individual,8442739,39,309510811,198014021,111496790,0.06,4.4
2025-11-26,2025,11,Sibolga,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,2268139,5,8732335,5612688,3119647,0.23,4.7
2025-10-14,2025,10,Mandailing Natal,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,2850611,7,15364793,12166688,3198105,0.23,4.7
2025-08-12,2025,8,Pematangsiantar,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,17727347,10,159546123,128963856,30582267,0.1,4.6
2025-12-07,2025,12,Tebing Tinggi,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,11214837,17,131550038,89414113,42135925,0.31,3.9
2025-10-20,2025,10,Binjai,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,18029019,3,43810516,34857432,8953084,0.19,4.8
2025-08-20,2025,8,Tebing Tinggi,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,3856855,11,39455626,28933873,10521753,0.07,4.2
2025-03-15,2025,3,Binjai,DT-2002,Smartphone Lite,Electronics,Smartphone,Distributor,Business,3455849,58,184404102,114163139,70240963,0.08,4.3
2025-06-02,2025,6,Pematangsiantar,DT-2001,Smartphone X,Electronics,Smartphone,Distributor,Individual,9728159,71,538745445,423611735,115133710,0.22,5.0
2025-11-12,2025,11,Karo,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,15108563,2,18432446,12124816,6307630,0.39,3.9
2025-03-07,2025,3,Tanjungbalai,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,13026929,51,558073638,354674268,203399370,0.16,4.0
2025-08-19,2025,8,Medan,DT-1001,Laptop Pro,Electronics,Laptop,Online,Business,14910596,5,48459437,32230977,16228460,0.35,3.7
2025-04-25,2025,4,Deli Serdang,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,5100136,3,13770367,8810872,4959495,0.1,4.8
2025-04-20,2025,4,Langkat,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,19072092,4,45773020,34498066,11274954,0.4,4.3
2025-08-16,2025,8,Gunungsitoli,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,5885058,5,25011496,17382370,7629126,0.15,4.6
2025-02-26,2025,2,Deli Serdang,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,13012714,4,42681701,29657595,13024106,0.18,3.9
2025-03-23,2025,3,Tebing Tinggi,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Business,6982197,4,19270863,12443862,6827001,0.31,4.4
2025-12-07,2025,12,Binjai,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,14715413,20,226617360,153515099,73102261,0.23,3.7
2025-11-13,2025,11,Padangsidimpuan,DT-3001,Tablet Plus,Electronics,Tablet,Distributor,Individual,8068263,20,151683344,97581052,54102292,0.06,4.6
2025-08-02,2025,8,Medan,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,2776782,11,23213897,17128966,6084931,0.24,3.7
2025-12-27,2025,12,Tapanuli Utara,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,6946207,6,27090207,20835813,6254394,0.35,3.7
2025-03-20,2025,3,Tebing Tinggi,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,17541607,18,230496715,167133942,63362773,0.27,3.9
2025-10-07,2025,10,Mandailing Natal,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,5244568,2,9650005,7565151,2084854,0.08,4.4
2025-04-09,2025,4,Tapanuli Utara,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,12998470,12,141943292,98397394,43545898,0.09,3.9
2025-01-31,2025,1,Binjai,DT-3001,Tablet Plus,Electronics,Tablet,Online,Business,6667866,4,19203454,12102478,7100976,0.28,4.6
2025-08-07,2025,8,Binjai,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,17208735,12,187919386,131677448,56241938,0.09,3.7
2025-12-20,2025,12,Medan,DT-2001,Smartphone X,Electronics,Smartphone,Distributor,Business,9399124,66,483866903,309567785,174299118,0.22,4.2
2025-04-01,2025,4,Mandailing Natal,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,2991547,7,16752663,13383169,3369494,0.2,4.1
2025-02-04,2025,2,Sibolga,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,5730445,14,64983246,43046154,21937092,0.19,4.4
2025-09-27,2025,9,Asahan,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,9896088,5,44532396,28461580,16070816,0.1,3.8
2025-03-23,2025,3,Medan,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Business,6578304,6,28418273,18340658,10077615,0.28,3.6
2025-11-01,2025,11,Langkat,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,2333969,1,1727137,1324285,402852,0.26,4.4
2025-09-23,2025,9,Binjai,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,5499700,8,36957984,27747584,9210400,0.16,5.0
2025-12-06,2025,12,Simalungun,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,12870804,20,185339577,129934412,55405165,0.28,3.8
2025-09-12,2025,9,Simalungun,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,15044753,13,148642159,98155819,50486340,0.24,3.6
2025-04-06,2025,4,Tanjungbalai,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,3931721,6,18636357,13358049,5278308,0.21,4.8
2025-07-31,2025,7,Asahan,DT-2001,Smartphone X,Electronics,Smartphone,Distributor,Individual,11084768,20,161837612,120584785,41252827,0.27,4.7
2025-07-05,2025,7,Asahan,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,4402003,5,15186910,10740872,4446038,0.31,4.9
2025-03-28,2025,3,Langkat,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,6207861,4,18375268,14482983,3892285,0.26,3.9
2025-04-23,2025,4,Mandailing Natal,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,16409022,1,11158134,9011731,2146403,0.32,4.3
2025-12-13,2025,12,Mandailing Natal,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,19078850,45,652496670,488654043,163842627,0.24,4.8
2025-12-10,2025,12,Gunungsitoli,DT-3001,Tablet Plus,Electronics,Tablet,Distributor,Individual,6580704,56,265333985,162366473,102967512,0.28,4.5
2025-10-26,2025,10,Binjai,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,17258293,5,75936489,55203508,20732981,0.12,3.7
2025-02-16,2025,2,Padangsidimpuan,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,3620401,6,16726252,10798489,5927763,0.23,3.9
2025-01-19,2025,1,Medan,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,2845278,11,25664407,17832110,7832297,0.18,4.3
2025-07-18,2025,7,Tebing Tinggi,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,12134562,9,66618745,44091387,22527358,0.39,5.0
2025-01-02,2025,1,Karo,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Business,3470728,3,7288528,5923568,1364960,0.3,4.6
2025-04-10,2025,4,Deli Serdang,DT-3001,Tablet Plus,Electronics,Tablet,Distributor,Individual,6296538,48,272010441,176014932,95995509,0.1,4.3
2025-10-26,2025,10,Asahan,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,6085774,12,67186944,54893687,12293257,0.08,4.2
2025-04-17,2025,4,Mandailing Natal,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,6454999,3,14717397,9741009,4976388,0.24,3.8
2025-07-04,2025,7,Gunungsitoli,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,6067396,10,30336980,21432275,8904705,0.5,4.5
2025-08-19,2025,8,Padangsidimpuan,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,2866913,2,4873752,3396116,1477636,0.15,4.3
2025-03-28,2025,3,Mandailing Natal,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,4362449,17,60070922,47240351,12830571,0.19,4.6
2025-03-27,2025,3,Mandailing Natal,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,7719622,18,94488173,62958313,31529860,0.32,3.6
2025-12-18,2025,12,Medan,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,3241726,8,18153665,14450318,3703347,0.3,4.0
2025-06-04,2025,6,Asahan,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,17515111,7,83371928,56979965,26391963,0.32,4.9
2025-02-23,2025,2,Deli Serdang,DT-1002,Laptop Air,Electronics,Laptop,Online,Business,10310428,2,17115310,12144026,4971284,0.17,4.6
2025-06-08,2025,6,Simalungun,DT-2001,Smartphone X,Electronics,Smartphone,Distributor,Individual,13032425,37,371293788,233995282,137298506,0.23,3.7
2025-04-02,2025,4,Pematangsiantar,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,2392329,2,3397107,2051068,1346039,0.29,4.3
2025-07-01,2025,7,Medan,DT-4001,Smartwatch,Wearables,Smartwatch,Distributor,Business,3657385,56,165898983,130986010,34912973,0.19,4.4
2025-01-28,2025,1,Sibolga,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,12372475,9,100217047,73770589,26446458,0.1,3.5
2025-07-17,2025,7,Binjai,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,14956364,5,46364728,31027024,15337704,0.38,4.0
2025-05-19,2025,5,Tebing Tinggi,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,4930906,7,24161439,18042416,6119023,0.3,4.3
2025-04-17,2025,4,Tanjungbalai,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,16561887,9,114773876,84407941,30365935,0.23,4.3
2025-11-14,2025,11,Asahan,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,3673025,7,17226487,11165226,6061261,0.33,4.7
2025-11-24,2025,11,Deli Serdang,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,3665502,7,18217544,11395209,6822335,0.29,4.0
2025-07-31,2025,7,Tebing Tinggi,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,15060483,5,37651207,30043747,7607460,0.5,5.0
2025-02-03,2025,2,Gunungsitoli,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,3195695,7,17448494,12132560,5315934,0.22,4.9
2025-05-17,2025,5,Tapanuli Utara,DT-4001,Smartwatch,Wearables,Smartwatch,Distributor,Individual,2488492,50,120691862,98756751,21935111,0.03,5.0
